#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:39:02       0    451     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:39:03       0    447     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:39:04       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      5 
 20260818    11:39:05       0    450     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:39:06       0    444     76      -    100     47      0      0      0      0  10251   2475  23156     46      0  13755     44 
 20260818    11:39:07       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:39:08       0    445     73      -     99     86      0      0      0      0  10251   2580  23547     48      0      0      0 
 20260818    11:39:09       0    447     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      1 
 20260818    11:39:10       0    445     77      -    100      9      0      0      0      0  10251   2355  23547     48      0      0      1 
 20260818    11:39:11       0    447     72      -    100     90      0      0      0      0  10251   2565  23547     48      0      8      3 
 20260818    11:39:12       0    448     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      1      0 
 20260818    11:39:13       0    442     77      -     99     55      0      0      0      0  10251   2355  23547     48      0      0      0 
 20260818    11:39:14       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:39:15       0    447     78      -    100      1      0      0      0      0  10251   2340  23173     48      0    149    290 
 20260818    11:39:16       0    449     78      -    100      1      0      0      0      0  10251   2340  23547     48      0     15     15 
 20260818    11:39:18       0    450     78      -    100      2      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:39:19       0    449     76      -    100    100      0      0      0      0  10251   2190  23156     46      0      0      0 
 20260818    11:39:20       0    451     77      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:39:21       0    443     71      -    100    100      0      0      0      0  10251   2685  23156     46      0      0      0 
 20260818    11:39:22       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      5      2 
 20260818    11:39:23       0    446     78      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:39:24       0    445     70      -    100    100      0      0      0      0  10251   2685  23156     46      0      0      0 
 20260818    11:39:25       0    450     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:39:26       0    447     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:39:27       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      5 
 20260818    11:39:28       0    449     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:39:29       0    447     76      -    100    100      0      0      0      0  10251   2190  23156     46      0      0      0 
 20260818    11:39:30       0    449     77      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:39:31       0    443     78      -     99     75      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:39:32       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     28      3 
 20260818    11:39:33       0    449     78      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:39:34       0    441     78      -     99     85      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:39:35       0    449     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:39:36       0    448     77      -    100      1      0      0      0      0  10251   2370  23156     46      0      0      0 
 20260818    11:39:37       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      8      3 
 20260818    11:39:39       0    450     78      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:39:40       0    448     75      -    100     90      0      0      0      0  10251   2340  23156     46      0      0      6 
